race_id,race_date,track,distance_f,going,race_class,field_size,horse_id,jockey_id,trainer_id,age,weight_carried,barrier,finish_position,win,place,sp_odds
28,2021-01-06,Ascot,10,Good,5,11,694,25,56,5,9.1,5,9,0,0,2217.02
28,2021-01-06,Ascot,10,Good,5,11,63,40,27,6,9.0,6,7,0,0,804.77
28,2021-01-06,Ascot,10,Good,5,11,213,42,49,6,9.4,7,4,0,0,360.85
28,2021-01-06,Ascot,10,Good,5,11,171,48,65,4,9.8,8,1,1,1,1.1
28,2021-01-06,Ascot,10,Good,5,11,625,14,65,5,9.7,9,2,0,1,15.22
28,2021-01-06,Ascot,10,Good,5,11,163,27,39,5,8.5,10,3,0,1,99.11
28,2021-01-06,Ascot,10,Good,5,11,747,44,62,5,9.4,11,11,0,0,4006.82
29,2021-01-07,Newmarket,20,Soft,2,6,593,30,50,4,10.0,1,4,0,0,10.43
29,2021-01-07,Newmarket,20,Soft,2,6,542,15,15,6,8.8,2,3,0,1,4.68
29,2021-01-07,Newmarket,20,Soft,2,6,8,25,34,3,9.4,3,1,1,1,1.95
29,2021-01-07,Newmarket,20,Soft,2,6,598,32,51,5,9.5,4,6,0,0,107.94
29,2021-01-07,Newmarket,20,Soft,2,6,632,55,70,4,9.8,5,2,0,1,4.25
29,2021-01-07,Newmarket,20,Soft,2,6,51,26,17,2,9.6,6,5,0,0,12.2
30,2021-01-07,Newmarket,12,Good to Soft,2,14,123,33,13,5,9.4,1,12,0,0,192.26
30,2021-01-07,Newmarket,12,Good to Soft,2,14,62,45,15,4,9.0,2,11,0,0,137.66
30,2021-01-07,Newmarket,12,Good to Soft,2,14,230,42,19,3,10.0,3,9,0,0,69.28
30,2021-01-07,Newmarket,12,Good to Soft,2,14,290,54,8,3,8.7,4,8,0,0,44.01
30,2021-01-07,Newmarket,12,Good to Soft,2,14,654,19,32,4,9.3,5,10,0,0,127.76
30,2021-01-07,Newmarket,12,Good to Soft,2,14,56,43,70,3,9.1,6,5,0,0,11.82
30,2021-01-07,Newmarket,12,Good to Soft,2,14,212,49,76,3,9.8,7,3,0,1,6.3
30,2021-01-07,Newmarket,12,Good to Soft,2,14,429,27,74,4,9.9,8,7,0,0,29.4
30,2021-01-07,Newmarket,12,Good to Soft,2,14,438,9,77,6,8.8,9,6,0,0,27.56
30,2021-01-07,Newmarket,12,Good to Soft,2,14,765,16,43,4,8.7,10,2,0,1,4.56
30,2021-01-07,Newmarket,12,Good to Soft,2,14,14,36,51,6,8.8,11,14,0,0,1008.56
30,2021-01-07,Newmarket,12,Good to Soft,2,14,698,22,80,2,9.7,12,13,0,0,280.39
30,2021-01-07,Newmarket,12,Good to Soft,2,14,376,41,9,2,9.4,13,4,0,0,10.93
30,2021-01-07,Newmarket,12,Good to Soft,2,14,375,50,4,3,8.9,14,1,1,1,2.16
31,2021-01-07,Sandown,14,Soft,2,14,426,60,62,6,8.2,1,2,0,1,68.17
31,2021-01-07,Sandown,14,Soft,2,14,129,37,36,6,9.7,2,5,0,0,139.94
31,2021-01-07,Sandown,14,Soft,2,14,372,29,77,4,8.0,3,4,0,0,114.81
31,2021-01-07,Sandown,14,Soft,2,14,69,32,51,4,8.6,4,10,0,0,1000.94
31,2021-01-07,Sandown,14,Soft,2,14,135,58,34,4,9.9,5,11,0,0,1618.99
31,2021-01-07,Sandown,14,Soft,2,14,770,48,41,6,8.9,6,1,1,1,1.1
31,2021-01-07,Sandown,14,Soft,2,14,208,5,31,4,9.4,7,7,0,0,332.51
31,2021-01-07,Sandown,14,Soft,2,14,558,1,36,5,8.3,8,3,0,1,97.16
31,2021-01-07,Sandown,14,Soft,2,14,263,22,73,4,8.6,9,12,0,0,1774.62
31,2021-01-07,Sandown,14,Soft,2,14,520,57,22,2,8.8,10,6,0,0,187.26
31,2021-01-07,Sandown,14,Soft,2,14,73,57,35,3,8.4,11,14,0,0,2419.19
31,2021-01-07,Sandown,14,Soft,2,14,519,28,17,4,9.7,12,8,0,0,481.8
31,2021-01-07,Sandown,14,Soft,2,14,418,34,27,6,9.5,13,13,0,0,2171.17
31,2021-01-07,Sandown,14,Soft,2,14,206,55,8,4,9.9,14,9,0,0,602.28
32,2021-01-07,Cheltenham,12,Soft,2,10,747,44,62,5,8.3,1,6,0,0,11.3
32,2021-01-07,Cheltenham,12,Soft,2,10,556,28,63,3,9.0,2,4,0,0,5.98
32,2021-01-07,Cheltenham,12,Soft,2,10,243,11,51,4,8.3,3,2,0,1,5.02
32,2021-01-07,Cheltenham,12,Soft,2,10,271,56,41,5,8.5,4,3,0,1,5.55
32,2021-01-07,Cheltenham,12,Soft,2,10,386,18,59,5,8.5,5,9,0,0,62.19
32,2021-01-07,Cheltenham,12,Soft,2,10,152,13,40,4,8.1,6,1,1,1,3.86
32,2021-01-07,Cheltenham,12,Soft,2,10,641,10,70,2,8.9,7,10,0,0,91.42
32,2021-01-07,Cheltenham,12,Soft,2,10,707,22,6,4,9.4,8,7,0,0,16.81
32,2021-01-07,Cheltenham,12,Soft,2,10,321,53,35,6,8.1,9,5,0,0,8.92
32,2021-01-07,Cheltenham,12,Soft,2,10,78,34,72,6,9.7,10,8,0,0,17.46
33,2021-01-08,Doncaster,14,Soft,6,11,735,13,74,4,9.4,1,8,0,0,37.44
33,2021-01-08,Doncaster,14,Soft,6,11,737,2,8,4,8.4,2,2,0,1,3.8
33,2021-01-08,Doncaster,14,Soft,6,11,292,28,36,2,9.4,3,7,0,0,25.59
33,2021-01-08,Doncaster,14,Soft,6,11,280,9,16,2,8.5,4,6,0,0,19.96
33,2021-01-08,Doncaster,14,Soft,6,11,366,44,59,6,8.3,5,4,0,0,12.72
33,2021-01-08,Doncaster,14,Soft,6,11,325,26,12,3,9.5,6,3,0,1,7.3
33,2021-01-08,Doncaster,14,Soft,6,11,385,43,17,3,9.6,7,9,0,0,67.95
33,2021-01-08,Doncaster,14,Soft,6,11,570,50,62,6,9.3,8,11,0,0,573.42
33,2021-01-08,Doncaster,14,Soft,6,11,124,9,8,6,8.1,9,5,0,0,14.95
33,2021-01-08,Doncaster,14,Soft,6,11,337,53,76,6,8.8,10,10,0,0,101.34
33,2021-01-08,Doncaster,14,Soft,6,11,791,46,68,2,9.7,11,1,1,1,2.16
34,2021-01-08,York,6,Good,5,13,70,52,47,5,9.1,1,11,0,0,209.92
34,2021-01-08,York,6,Good,5,13,611,11,42,3,9.9,2,1,1,1,2.36
34,2021-01-08,York,6,Good,5,13,303,40,21,6,9.9,3,8,0,0,69.62
34,2021-01-08,York,6,Good,5,13,370,8,29,2,9.4,4,6,0,0,36.61
34,2021-01-08,York,6,Good,5,13,82,3,67,4,8.1,5,9,0,0,75.66
34,2021-01-08,York,6,Good,5,13,488,13,67,6,9.8,6,12,0,0,312.0
34,2021-01-08,York,6,Good,5,13,41,19,12,5,8.1,7,3,0,1,6.08
34,2021-01-08,York,6,Good,5,13,360,59,73,3,8.3,8,13,0,0,4161.21
34,2021-01-08,York,6,Good,5,13,548,6,68,6,8.8,9,10,0,0,184.5
34,2021-01-08,York,6,Good,5,13,216,52,26,5,9.0,10,4,0,0,7.16
34,2021-01-08,York,6,Good,5,13,567,60,23,6,9.1,11,7,0,0,43.57
34,2021-01-08,York,6,Good,5,13,213,42,49,6,9.1,12,2,0,1,4.13
34,2021-01-08,York,6,Good,5,13,203,33,4,6,8.5,13,5,0,0,11.3
35,2021-01-08,Sandown,20,Good to Soft,3,14,712,34,69,5,9.4,1,14,0,0,586.3
35,2021-01-08,Sandown,20,Good to Soft,3,14,745,39,69,6,8.1,2,6,0,0,34.64
35,2021-01-08,Sandown,20,Good to Soft,3,14,629,32,66,5,8.7,3,8,0,0,54.86
35,2021-01-08,Sandown,20,Good to Soft,3,14,796,55,79,6,8.5,4,5,0,0,27.38
35,2021-01-08,Sandown,20,Good to Soft,3,14,145,60,77,3,8.7,5,13,0,0,485.11
35,2021-01-08,Sandown,20,Good to Soft,3,14,607,27,72,6,8.7,6,12,0,0,391.09
35,2021-01-08,Sandown,20,Good to Soft,3,14,181,45,25,2,9.5,7,3,0,1,6.46
35,2021-01-08,Sandown,20,Good to Soft,3,14,329,5,43,4,8.4,8,4,0,0,26.39
35,2021-01-08,Sandown,20,Good to Soft,3,14,180,3,57,5,9.1,9,1,1,1,1.54
35,2021-01-08,Sandown,20,Good to Soft,3,14,628,49,36,3,9.0,10,9,0,0,70.64
35,2021-01-08,Sandown,20,Good to Soft,3,14,173,55,30,2,8.9,11,10,0,0,81.72
35,2021-01-08,Sandown,20,Good to Soft,3,14,400,34,65,4,8.5,12,7,0,0,42.79
35,2021-01-08,Sandown,20,Good to Soft,3,14,272,10,47,5,9.0,13,11,0,0,228.15
35,2021-01-08,Sandown,20,Good to Soft,3,14,351,28,7,2,8.5,14,2,0,1,6.1
36,2021-01-08,Cheltenham,6,Heavy,3,8,232,17,27,4,8.1,1,1,1,1,2.56
36,2021-01-08,Cheltenham,6,Heavy,3,8,296,49,70,6,9.2,2,6,0,0,52.28
36,2021-01-08,Cheltenham,6,Heavy,3,8,669,4,49,5,8.2,3,8,0,0,220.21
36,2021-01-08,Cheltenham,6,Heavy,3,8,149,20,61,6,8.8,4,3,0,1,4.31
36,2021-01-08,Cheltenham,6,Heavy,3,8,524,3,11,6,8.5,5,4,0,0,11.78
36,2021-01-08,Cheltenham,6,Heavy,3,8,223,45,69,5,8.9,6,2,0,1,2.85
36,2021-01-08,Cheltenham,6,Heavy,3,8,86,55,47,3,9.0,7,7,0,0,94.5
36,2021-01-08,Cheltenham,6,Heavy,3,8,241,29,56,5,8.2,8,5,0,0,17.25
37,2021-01-08,Ascot,10,Good,3,13,86,16,47,3,9.9,1,5,0,0,151.14
37,2021-01-08,Ascot,10,Good,3,13,521,47,41,4,9.4,2,11,0,0,469.53
37,2021-01-08,Ascot,10,Good,3,13,92,21,67,5,9.8,3,3,0,1,7.36
37,2021-01-08,Ascot,10,Good,3,13,663,31,34,4,9.9,4,4,0,0,13.5
37,2021-01-08,Ascot,10,Good,3,13,215,39,57,5,9.0,5,8,0,0,294.67
37,2021-01-08,Ascot,10,Good,3,13,365,51,45,4,8.4,6,9,0,0,316.95
37,2021-01-08,Ascot,10,Good,3,13,717,50,19,6,9.3,7,12,0,0,534.64
37,2021-01-08,Ascot,10,Good,3,13,442,55,70,4,8.9,8,7,0,0,255.38
37,2021-01-08,Ascot,10,Good,3,13,268,43,17,3,8.6,9,13,0,0,6476.41
37,2021-01-08,Ascot,10,Good,3,13,373,19,79,5,8.1,10,2,0,1,4.84
37,2021-01-08,Ascot,10,Good,3,13,721,53,39,3,8.9,11,6,0,0,160.53
37,2021-01-08,Ascot,10,Good,3,13,779,37,67,5,8.9,12,10,0,0,407.4
37,2021-01-08,Ascot,10,Good,3,13,584,18,47,6,8.6,13,1,1,1,1.42
38,2021-01-09,Newmarket,7,Soft,2,11,152,22,40,4,9.2,1,7,0,0,58.27
38,2021-01-09,Newmarket,7,Soft,2,11,284,14,75,6,9.9,2,10,0,0,2053.5
38,2021-01-09,Newmarket,7,Soft,2,11,479,26,42,5,9.3,3,3,0,1,6.86
38,2021-01-09,Newmarket,7,Soft,2,11,50,27,70,6,8.9,4,8,0,0,982.96
38,2021-01-09,Newmarket,7,Soft,2,11,592,27,58,4,8.0,5,6,0,0,56.01
38,2021-01-09,Newmarket,7,Soft,2,11,138,50,4,6,8.1,6,2,0,1,5.79
38,2021-01-09,Newmarket,7,Soft,2,11,164,38,67,2,8.5,7,5,0,0,23.03
38,2021-01-09,Newmarket,7,Soft,2,11,756,7,10,4,8.7,8,1,1,1,1.45
38,2021-01-09,Newmarket,7,Soft,2,11,645,29,63,5,9.9,9,9,0,0,1010.24
38,2021-01-09,Newmarket,7,Soft,2,11,528,44,76,5,8.9,10,4,0,0,16.08
38,2021-01-09,Newmarket,7,Soft,2,11,741,2,17,6,9.8,11,11,0,0,5825.33
39,2021-01-09,Newmarket,14,Good,2,13,467,40,13,4,9.1,1,10,0,0,73.61
39,2021-01-09,Newmarket,14,Good,2,13,176,28,21,6,8.7,2,3,0,1,6.39
39,2021-01-09,Newmarket,14,Good,2,13,287,55,45,5,8.7,3,6,0,0,17.65
39,2021-01-09,Newmarket,14,Good,2,13,333,7,28,3,8.7,4,8,0,0,38.59
39,2021-01-09,Newmarket,14,Good,2,13,671,49,65,2,9.8,5,4,0,0,6.52
39,2021-01-09,Newmarket,14,Good,2,13,534,13,71,5,9.9,6,12,0,0,143.99
39,2021-01-09,Newmarket,14,Good,2,13,351,5,7,2,8.9,7,5,0,0,12.97
39,2021-01-09,Newmarket,14,Good,2,13,366,44,59,6,8.4,8,7,0,0,34.75
39,2021-01-09,Newmarket,14,Good,2,13,723,15,33,5,8.9,9,13,0,0,959.96
39,2021-01-09,Newmarket,14,Good,2,13,793,60,26,3,8.7,10,1,1,1,2.99
39,2021-01-09,Newmarket,14,Good,2,13,104,55,56,4,8.9,11,11,0,0,84.7
39,2021-01-09,Newmarket,14,Good,2,13,794,39,10,6,9.4,12,9,0,0,68.96
39,2021-01-09,Newmarket,14,Good,2,13,702,4,75,3,9.4,13,2,0,1,3.71
40,2021-01-09,Epsom,6,Good to Soft,5,7,446,50,48,6,8.5,1,2,0,1,9.04
40,2021-01-09,Epsom,6,Good to Soft,5,7,480,5,43,2,8.2,2,5,0,0,64.46
40,2021-01-09,Epsom,6,Good to Soft,5,7,588,33,36,5,8.6,3,4,0,0,20.3
40,2021-01-09,Epsom,6,Good to Soft,5,7,364,41,72,6,9.9,4,3,0,1,11.39
40,2021-01-09,Epsom,6,Good to Soft,5,7,309,5,53,2,9.1,5,1,1,1,1.15
40,2021-01-09,Epsom,6,Good to Soft,5,7,458,52,4,4,8.9,6,6,0,0,82.82
40,2021-01-09,Epsom,6,Good to Soft,5,7,634,24,23,4,9.0,7,7,0,0,123.89
41,2021-01-09,Cheltenham,20,Soft,4,14,644,4,3,2,9.0,1,2,0,1,5.26
41,2021-01-09,Cheltenham,20,Soft,4,14,270,34,28,3,8.3,2,6,0,0,17.11
41,2021-01-09,Cheltenham,20,Soft,4,14,288,54,34,6,8.0,3,1,1,1,1.82
41,2021-01-09,Cheltenham,20,Soft,4,14,272,5,47,5,9.3,4,7,0,0,19.86
41,2021-01-09,Cheltenham,20,Soft,4,14,338,1,27,5,9.6,5,12,0,0,457.13
41,2021-01-09,Cheltenham,20,Soft,4,14,74,46,48,5,8.5,6,5,0,0,12.16
41,2021-01-09,Cheltenham,20,Soft,4,14,383,30,28,4,9.9,7,14,0,0,4579.93
41,2021-01-09,Cheltenham,20,Soft,4,14,128,21,1,2,9.0,8,10,0,0,102.19
41,2021-01-09,Cheltenham,20,Soft,4,14,258,37,11,6,9.0,9,11,0,0,433.3
41,2021-01-09,Cheltenham,20,Soft,4,14,678,32,62,2,8.7,10,4,0,0,11.73
41,2021-01-09,Cheltenham,20,Soft,4,14,418,39,27,6,8.3,11,8,0,0,52.78
41,2021-01-09,Cheltenham,20,Soft,4,14,420,54,61,5,9.4,12,9,0,0,92.58
41,2021-01-09,Cheltenham,20,Soft,4,14,671,49,65,2,8.3,13,3,0,1,11.34
41,2021-01-09,Cheltenham,20,Soft,4,14,325,26,12,3,8.0,14,13,0,0,687.04
42,2021-01-09,Ascot,8,Firm,6,14,275,47,71,2,8.6,1,13,0,0,1419.21
42,2021-01-09,Ascot,8,Firm,6,14,198,58,24,2,8.6,2,8,0,0,19.84
42,2021-01-09,Ascot,8,Firm,6,14,726,54,7,5,9.8,3,7,0,0,17.94
42,2021-01-09,Ascot,8,Firm,6,14,353,60,12,3,8.1,4,2,0,1,6.92
42,2021-01-09,Ascot,8,Firm,6,14,482,19,66,2,9.5,5,3,0,1,7.96
42,2021-01-09,Ascot,8,Firm,6,14,328,13,29,4,8.5,6,1,1,1,1.99
42,2021-01-09,Ascot,8,Firm,6,14,465,21,34,2,8.1,7,9,0,0,70.99
42,2021-01-09,Ascot,8,Firm,6,14,762,4,38,5,8.3,8,12,0,0,1050.85
42,2021-01-09,Ascot,8,Firm,6,14,776,35,53,4,9.0,9,14,0,0,8720.92
42,2021-01-09,Ascot,8,Firm,6,14,714,4,33,5,9.0,10,4,0,0,10.75
42,2021-01-09,Ascot,8,Firm,6,14,527,30,21,2,9.1,11,11,0,0,760.22
42,2021-01-09,Ascot,8,Firm,6,14,120,28,1,3,8.4,12,10,0,0,76.65
42,2021-01-09,Ascot,8,Firm,6,14,306,1,49,4,8.7,13,6,0,0,17.02
42,2021-01-09,Ascot,8,Firm,6,14,487,42,27,4,9.5,14,5,0,0,11.21
43,2021-01-10,York,5,Soft,5,9,374,19,44,6,9.3,1,1,1,1,2.9
43,2021-01-10,York,5,Soft,5,9,400,28,65,4,9.1,2,5,0,0,15.41
43,2021-01-10,York,5,Soft,5,9,473,17,44,6,9.9,3,6,0,0,16.78
43,2021-01-10,York,5,Soft,5,9,183,19,55,3,9.2,4,8,0,0,65.75
43,2021-01-10,York,5,Soft,5,9,407,13,47,3,9.3,5,9,0,0,80.25
43,2021-01-10,York,5,Soft,5,9,540,39,4,5,8.5,6,4,0,0,8.96
43,2021-01-10,York,5,Soft,5,9,703,1,5,2,8.5,7,7,0,0,22.28
43,2021-01-10,York,5,Soft,5,9,150,13,16,3,10.0,8,2,0,1,2.93
43,2021-01-10,York,5,Soft,5,9,247,46,29,2,9.8,9,3,0,1,6.43
44,2021-01-10,Newmarket,6,Soft,6,12,710,47,28,3,9.8,1,5,0,0,30.53
44,2021-01-10,Newmarket,6,Soft,6,12,598,57,51,5,8.8,2,12,0,0,490.61
44,2021-01-10,Newmarket,6,Soft,6,12,49,9,12,2,8.9,3,6,0,0,30.67
44,2021-01-10,Newmarket,6,Soft,6,12,596,28,25,5,8.2,4,1,1,1,1.59
44,2021-01-10,Newmarket,6,Soft,6,12,411,20,5,6,8.4,5,3,0,1,8.47
44,2021-01-10,Newmarket,6,Soft,6,12,153,7,17,6,9.5,6,9,0,0,178.66
44,2021-01-10,Newmarket,6,Soft,6,12,117,39,36,6,8.1,7,10,0,0,297.55
44,2021-01-10,Newmarket,6,Soft,6,12,569,46,53,6,9.3,8,11,0,0,488.47
44,2021-01-10,Newmarket,6,Soft,6,12,395,47,53,2,9.8,9,4,0,0,12.36
44,2021-01-10,Newmarket,6,Soft,6,12,288,54,34,6,9.8,10,2,0,1,4.49
44,2021-01-10,Newmarket,6,Soft,6,12,666,21,59,2,9.7,11,8,0,0,144.52
44,2021-01-10,Newmarket,6,Soft,6,12,536,23,40,3,9.8,12,7,0,0,80.85
45,2021-01-10,York,14,Good to Soft,1,6,331,49,60,5,9.6,1,4,0,0,28.96
45,2021-01-10,York,14,Good to Soft,1,6,473,17,44,6,9.7,2,6,0,0,219.1
45,2021-01-10,York,14,Good to Soft,1,6,659,34,78,4,8.2,3,2,0,1,4.0
45,2021-01-10,York,14,Good to Soft,1,6,215,4,57,5,8.7,4,3,0,1,10.53
45,2021-01-10,York,14,Good to Soft,1,6,271,51,41,5,9.9,5,1,1,1,1.36
45,2021-01-10,York,14,Good to Soft,1,6,635,58,39,6,8.8,6,5,0,0,31.09
46,2021-01-10,Newmarket,8,Soft,3,7,642,6,6,4,8.0,1,4,0,0,20.76
46,2021-01-10,Newmarket,8,Soft,3,7,182,47,31,4,8.6,2,5,0,0,24.31
46,2021-01-10,Newmarket,8,Soft,3,7,653,12,15,3,9.8,3,7,0,0,307.32
46,2021-01-10,Newmarket,8,Soft,3,7,692,41,7,5,9.4,4,1,1,1,2.52
46,2021-01-10,Newmarket,8,Soft,3,7,409,34,46,4,9.9,5,6,0,0,108.61
46,2021-01-10,Newmarket,8,Soft,3,7,84,33,69,2,8.0,6,2,0,1,3.01
46,2021-01-10,Newmarket,8,Soft,3,7,482,37,66,2,9.0,7,3,0,1,3.14
47,2021-01-11,Goodwood,8,Heavy,1,7,20,15,1,4,8.2,1,6,0,0,204.57
47,2021-01-11,Goodwood,8,Heavy,1,7,71,47,4,2,8.2,2,4,0,0,40.79
47,2021-01-11,Goodwood,8,Heavy,1,7,15,7,46,5,8.3,3,5,0,0,50.52
47,2021-01-11,Goodwood,8,Heavy,1,7,542,15,15,6,8.7,4,2,0,1,11.47
47,2021-01-11,Goodwood,8,Heavy,1,7,426,10,62,6,9.4,5,1,1,1,1.1
47,2021-01-11,Goodwood,8,Heavy,1,7,40,31,47,5,9.5,6,3,0,1,20.94
47,2021-01-11,Goodwood,8,Heavy,1,7,741,2,17,6,8.2,7,7,0,0,259.39
48,2021-01-11,Goodwood,8,Good,2,6,434,30,8,3,8.1,1,1,1,1,1.32
48,2021-01-11,Goodwood,8,Good,2,6,701,7,53,5,9.2,2,3,0,1,18.31
48,2021-01-11,Goodwood,8,Good,2,6,274,29,78,2,8.3,3,2,0,1,3.26
48,2021-01-11,Goodwood,8,Good,2,6,379,11,50,3,10.0,4,4,0,0,42.92
48,2021-01-11,Goodwood,8,Good,2,6,148,58,45,3,9.6,5,6,0,0,221.6
48,2021-01-11,Goodwood,8,Good,2,6,412,29,52,3,8.1,6,5,0,0,180.17
49,2021-01-11,Ascot,16,Good to Soft,1,10,693,59,78,2,8.0,1,3,0,1,51.05
49,2021-01-11,Ascot,16,Good to Soft,1,10,263,22,73,4,8.8,2,8,0,0,353.24
49,2021-01-11,Ascot,16,Good to Soft,1,10,454,56,19,6,8.2,3,10,0,0,1052.83
49,2021-01-11,Ascot,16,Good to Soft,1,10,535,31,26,3,8.9,4,9,0,0,558.64
49,2021-01-11,Ascot,16,Good to Soft,1,10,414,32,54,5,9.5,5,1,1,1,1.1
49,2021-01-11,Ascot,16,Good to Soft,1,10,60,50,62,5,9.4,6,7,0,0,211.59
49,2021-01-11,Ascot,16,Good to Soft,1,10,229,5,65,4,9.9,7,6,0,0,139.31
49,2021-01-11,Ascot,16,Good to Soft,1,10,118,49,25,6,8.1,8,4,0,0,136.16
49,2021-01-11,Ascot,16,Good to Soft,1,10,422,49,46,3,8.8,9,2,0,1,11.14
49,2021-01-11,Ascot,16,Good to Soft,1,10,686,23,44,4,8.5,10,5,0,0,136.8
50,2021-01-11,Sandown,6,Good to Firm,6,9,119,2,37,3,8.1,1,4,0,0,8.26
50,2021-01-11,Sandown,6,Good to Firm,6,9,408,45,31,2,9.1,2,9,0,0,53.58
50,2021-01-11,Sandown,6,Good to Firm,6,9,25,46,51,2,9.0,3,1,1,1,2.61
50,2021-01-11,Sandown,6,Good to Firm,6,9,91,27,43,4,8.5,4,6,0,0,26.44
50,2021-01-11,Sandown,6,Good to Firm,6,9,533,46,47,6,8.9,5,5,0,0,12.45
50,2021-01-11,Sandown,6,Good to Firm,6,9,238,9,13,2,8.8,6,7,0,0,30.22
50,2021-01-11,Sandown,6,Good to Firm,6,9,546,23,46,2,9.8,7,2,0,1,3.26
50,2021-01-11,Sandown,6,Good to Firm,6,9,554,12,27,5,9.7,8,3,0,1,6.66
50,2021-01-11,Sandown,6,Good to Firm,6,9,444,37,16,6,8.9,9,8,0,0,50.94
51,2021-01-11,Newmarket,5,Good,6,13,129,2,36,6,8.7,1,4,0,0,31.85
51,2021-01-11,Newmarket,5,Good,6,13,241,26,56,5,9.8,2,6,0,0,66.89
51,2021-01-11,Newmarket,5,Good,6,13,761,16,74,2,9.9,3,13,0,0,2416.94
51,2021-01-11,Newmarket,5,Good,6,13,344,3,37,5,8.6,4,10,0,0,283.59
51,2021-01-11,Newmarket,5,Good,6,13,579,29,7,6,9.7,5,11,0,0,909.18
51,2021-01-11,Newmarket,5,Good,6,13,786,8,70,5,8.3,6,9,0,0,174.54
51,2021-01-11,Newmarket,5,Good,6,13,199,41,79,4,8.2,7,8,0,0,77.68
51,2021-01-11,Newmarket,5,Good,6,13,743,54,6,5,9.0,8,12,0,0,1038.12
51,2021-01-11,Newmarket,5,Good,6,13,210,46,34,4,9.3,9,1,1,1,1.1
51,2021-01-11,Newmarket,5,Good,6,13,467,30,13,4,8.4,10,3,0,1,24.69
51,2021-01-11,Newmarket,5,Good,6,13,87,54,61,5,9.2,11,2,0,1,15.76
51,2021-01-11,Newmarket,5,Good,6,13,187,5,74,2,8.5,12,5,0,0,37.69
51,2021-01-11,Newmarket,5,Good,6,13,468,9,8,6,8.0,13,7,0,0,67.19
52,2021-01-12,Sandown,14,Good to Soft,3,9,255,40,13,3,10.0,1,1,1,1,3.05
52,2021-01-12,Sandown,14,Good to Soft,3,9,42,60,21,2,9.4,2,4,0,0,4.57
52,2021-01-12,Sandown,14,Good to Soft,3,9,156,24,60,4,9.8,3,9,0,0,722.96
52,2021-01-12,Sandown,14,Good to Soft,3,9,510,2,58,6,8.8,4,5,0,0,16.02
52,2021-01-12,Sandown,14,Good to Soft,3,9,268,26,17,3,9.9,5,7,0,0,50.05
52,2021-01-12,Sandown,14,Good to Soft,3,9,780,13,6,5,8.4,6,6,0,0,37.36
52,2021-01-12,Sandown,14,Good to Soft,3,9,681,27,80,6,9.2,7,3,0,1,4.54
52,2021-01-12,Sandown,14,Good to Soft,3,9,301,3,54,4,10.0,8,2,0,1,3.8
52,2021-01-12,Sandown,14,Good to Soft,3,9,59,47,33,2,9.3,9,8,0,0,105.8
53,2021-01-12,Ascot,16,Firm,2,6,85,11,13,5,8.2,1,5,0,0,8.28
53,2021-01-12,Ascot,16,Firm,2,6,192,27,20,6,8.9,2,2,0,1,3.99
53,2021-01-12,Ascot,16,Firm,2,6,409,54,46,4,8.1,3,4,0,0,7.83
53,2021-01-12,Ascot,16,Firm,2,6,664,5,61,2,8.1,4,3,0,1,7.09
53,2021-01-12,Ascot,16,Firm,2,6,74,46,48,5,8.5,5,1,1,1,2.17
53,2021-01-12,Ascot,16,Firm,2,6,342,25,47,6,8.3,6,6,0,0,20.32
54,2021-01-12,York,16,Soft,5,12,620,53,68,6,9.8,1,10,0,0,393.21
54,2021-01-12,York,16,Soft,5,12,748,40,41,2,9.6,2,12,0,0,1500.93
54,2021-01-12,York,16,Soft,5,12,594,12,30,5,9.1,3,7,0,0,56.33
54,2021-01-12,York,16,Soft,5,12,387,51,71,2,9.3,4,8,0,0,58.23
54,2021-01-12,York,16,Soft,5,12,274,10,78,2,9.1,5,9,0,0,124.63
54,2021-01-12,York,16,Soft,5,12,707,22,6,4,8.9,6,6,0,0,56.06
54,2021-01-12,York,16,Soft,5,12,291,15,7,5,8.4,7,1,1,1,1.3
54,2021-01-12,York,16,Soft,5,12,538,22,21,4,9.4,8,11,0,0,554.56
54,2021-01-12,York,16,Soft,5,12,670,45,40,5,8.1,9,2,0,1,7.73
54,2021-01-12,York,16,Soft,5,12,762,46,38,5,8.4,10,4,0,0,27.02
54,2021-01-12,York,16,Soft,5,12,486,30,22,3,9.5,11,5,0,0,32.96
54,2021-01-12,York,16,Soft,5,12,577,12,10,3,9.9,12,3,0,1,8.65
55,2021-01-12,York,8,Soft,2,9,90,11,22,6,9.7,1,1,1,1,1.34
55,2021-01-12,York,8,Soft,2,9,61,46,23,3,8.5,2,8,0,0,230.54
55,2021-01-12,York,8,Soft,2,9,717,10,19,6,9.4,3,2,0,1,5.94
55,2021-01-12,York,8,Soft,2,9,329,5,43,4,8.1,4,5,0,0,40.02
55,2021-01-12,York,8,Soft,2,9,60,9,62,5,9.4,5,7,0,0,58.64
55,2021-01-12,York,8,Soft,2,9,334,29,16,6,8.2,6,3,0,1,7.39
55,2021-01-12,York,8,Soft,2,9,434,30,8,3,8.4,7,6,0,0,50.99
55,2021-01-12,York,8,Soft,2,9,666,21,59,2,8.1,8,4,0,0,31.55
55,2021-01-12,York,8,Soft,2,9,246,32,58,6,9.3,9,9,0,0,1273.49
56,2021-01-13,Epsom,12,Firm,6,7,22,36,24,5,9.8,1,4,0,0,8.13
56,2021-01-13,Epsom,12,Firm,6,7,272,14,47,5,8.1,2,5,0,0,37.23
